,ID,MOLD_ID,CT,TFF
16220,306457,A,526,20210611110212
16219,306459,A,526,20210611120214
16218,306461,A,526,20210611130217
16217,306463,A,931,20210611140219
16216,306465,A,3396,20210611150222
16215,306467,A,526,20210611160224
16214,306469,A,526,20210611170227
16213,306471,A,526,20210611180229
16212,306473,A,526,20210611190231
16211,306475,A,526,20210611200233
16210,306477,A,526,20210611210235
16209,306479,A,526,20210611220237
16208,306481,A,526,20210611230239
16207,306483,A,527,20210612000241
16206,306485,A,526,20210612010243
16205,306487,A,527,20210612020245
16204,306489,A,527,20210612030247
16203,306491,A,527,20210612040249
16202,306493,A,526,20210612050251
16201,306495,A,526,20210612060253
16200,306497,A,526,20210612070255
16199,306499,A,526,20210612080257
16198,306501,A,526,20210612090259
16197,306503,A,526,20210612100301
16196,306505,A,526,20210612110303
16195,306507,A,526,20210612120305
16194,306509,A,526,20210612130308
16193,306511,A,526,20210612140310
16192,306513,A,526,20210612150312
16191,306515,A,526,20210612160314
16190,306517,A,526,20210612170316
16189,306519,A,526,20210612180318
16188,306521,A,526,20210612190320
16187,306523,A,526,20210612200322
16186,306525,A,526,20210612210325
16185,306527,A,526,20210612220327
16184,306529,A,527,20210612230329
16183,306531,A,527,20210613000331
16182,306533,A,527,20210613010333
16181,306535,A,527,20210613020335
16180,306537,A,527,20210613030338
16179,306539,A,526,20210613040340
16178,306541,A,526,20210613050342
16177,306543,A,526,20210613060344
16176,306545,A,526,20210613070347
16175,306547,A,526,20210613080349
16174,306549,A,526,20210613090351
16173,306551,A,526,20210613100353
16172,306553,A,526,20210613110355
16171,306555,A,526,20210613120357
16170,306557,A,526,20210613130359
16169,306559,A,526,20210613140401
16168,306561,A,526,20210613150403
16167,306563,A,526,20210613160405
16166,306565,A,526,20210613170407
16165,306567,A,526,20210613180409
16164,306569,A,526,20210613190411
16163,306571,A,526,20210613200413
16162,306573,A,526,20210613210415
16161,306575,A,526,20210613220417
16160,306577,A,526,20210613230419
16159,306579,A,526,20210614000422
16158,306581,A,526,20210614010424
16157,306583,A,526,20210614020426
16156,306585,A,526,20210614030428
16155,306587,A,526,20210614040430
16154,306589,A,526,20210614050432
16153,306591,A,526,20210614060435
16152,306593,A,526,20210614070438
16151,306595,A,526,20210614080441
16150,306597,A,526,20210614090443
16149,306599,A,526,20210614100446
16148,306601,A,526,20210614110448
16147,306603,A,526,20210614120450
16146,306605,A,526,20210614130453
16145,306607,A,526,20210614140456
16144,306609,A,526,20210614150459
16143,306611,A,526,20210614160501
16142,306613,A,526,20210614170504
16141,306615,A,526,20210614180506
16140,306617,A,526,20210614190508
16139,306619,A,526,20210614200511
16138,306621,A,526,20210614210513
16137,306623,A,526,20210614220515
16136,306625,A,526,20210614230517
16135,306627,A,526,20210615000519
16134,306629,A,527,20210615010521
16133,306631,A,526,20210615020523
16132,306633,A,526,20210615030525
16131,306635,A,527,20210615040527
16130,306637,A,527,20210615050529
16129,306639,A,527,20210615060531
16128,306641,A,527,20210615070533
16127,306643,A,526,20210615080535
16126,306645,A,526,20210615090537
16125,306647,A,526,20210615100539
16124,306649,A,526,20210615110542
16123,306651,A,526,20210615120545
16122,306653,A,526,20210615130547
16121,306655,A,526,20210615140549
16120,306657,A,526,20210615150551
16119,306659,A,526,20210615160553
16118,306661,A,527,20210615170555
16117,306663,A,527,20210615180558
16116,306665,A,527,20210615190601
16115,306667,A,527,20210615200603
16114,306669,A,527,20210615210606
16113,306671,A,527,20210615220608
16112,306673,A,526,20210615231455
16111,306675,A,526,20210616001457
16110,306677,A,527,20210616011500
16109,306679,A,527,20210616021502
16108,306681,A,527,20210616031504
16107,306683,A,527,20210616041506
16106,306685,A,526,20210616051508
16105,306687,A,527,20210616061510
16104,306689,A,527,20210616071512
16103,306691,A,527,20210616081514
16102,306693,A,526,20210616091516
16101,306695,A,526,20210616101519
16100,306697,A,526,20210616111521
16099,306699,A,526,20210616121523
16098,306701,A,526,20210616131525
16097,306703,A,526,20210616141527
16096,306705,A,527,20210616151530
16095,306707,A,526,20210616161532
16094,306709,A,527,20210616171534
16093,306711,A,526,20210616181536
16092,306713,A,527,20210616191538
16091,306715,A,526,20210616201541
16090,306717,A,526,20210616211543
16089,306719,A,526,20210616221545
16088,306721,A,527,20210616231547
16087,306723,A,526,20210617001549
16086,306725,A,526,20210617011551
16085,306727,A,526,20210617021553
16084,306729,A,526,20210617031555
16083,306731,A,526,20210617041557
16082,306733,A,526,20210617051559
16081,306735,A,527,20210617061601
16080,306737,A,526,20210617071604
16079,306739,A,526,20210617081607
16078,306741,A,526,20210617091609
16077,306743,A,526,20210617101612
16076,306745,A,526,20210617111615
16075,306747,A,526,20210617121618
16074,306749,A,526,20210617131620
16073,306751,A,526,20210617141622
16072,306753,A,526,20210617151624
16071,306755,A,526,20210617161627
16070,306757,A,526,20210617171629
16069,306759,A,526,20210617181631
16068,306761,A,526,20210617191633
16067,306763,A,526,20210617201635
16066,306765,A,526,20210617211637
16065,306767,A,526,20210617221640
16064,306769,A,526,20210617231642
16063,306771,A,526,20210618001644
16062,306773,A,526,20210618011646
16061,306775,A,526,20210618021648
16060,306777,A,526,20210618031650
16059,306779,A,527,20210618041653
16058,306781,A,526,20210618051655
16057,306783,A,526,20210618061657
16056,306785,A,526,20210618071659
16055,306787,A,526,20210618081701
16054,306789,A,526,20210618091703
16053,306791,A,526,20210618101705
16052,306793,A,526,20210618111708
16051,306795,A,526,20210618121710
16050,306797,A,526,20210618131712
16049,306799,A,526,20210618141714
16048,306801,A,526,20210618151716
16047,306803,A,526,20210618161719
16046,306805,A,526,20210618171721
16045,306807,A,526,20210618181723
16044,306809,A,526,20210618191726
16043,306811,A,526,20210618201728
16042,306813,A,526,20210618211730
16041,306815,A,526,20210618221733
16040,306817,A,527,20210618231735
16039,306819,A,526,20210619001737
16038,306821,A,527,20210619011739
16037,306823,A,526,20210619021741
16036,306825,A,526,20210619031743
16035,306827,A,527,20210619041746
16034,306829,A,526,20210619051748
16033,306831,A,526,20210619061750
16032,306833,A,526,20210619071752
16031,306835,A,526,20210619081754
16030,306837,A,526,20210619091756
16029,306839,A,526,20210619101758
16028,306841,A,526,20210619111800
16027,306843,A,526,20210619121802
16026,306845,A,526,20210619131804
16025,306847,A,526,20210619141806
16024,306849,A,526,20210619151808
16023,306851,A,526,20210619161810
16022,306853,A,526,20210619171813
16021,306855,A,526,20210619181815
16020,306857,A,526,20210619191817
16019,306859,A,526,20210619201819
16018,306861,A,527,20210619211821
16017,306863,A,527,20210619221823
16016,306865,A,526,20210619231825
16015,306867,A,526,20210620001827
16014,306869,A,527,20210620011829
16013,306871,A,526,20210620021831
16012,306873,A,527,20210620031833
16011,306875,A,527,20210620041835
16010,306877,A,527,20210620051837
16009,306879,A,527,20210620061839
16008,306881,A,527,20210620071841
16007,306883,A,527,20210620081844
16006,306885,A,527,20210620091847
16005,306887,A,527,20210620101849
16004,306889,A,526,20210620111852
16003,306891,A,526,20210620121854
16002,306893,A,526,20210620131857
16001,306895,A,526,20210620141859
16000,306897,A,526,20210620151901
15999,306899,A,527,20210620161903
15998,306901,A,527,20210620171906
15997,306903,A,527,20210620181908
15996,306905,A,527,20210620191910
15995,306907,A,527,20210620201912
15994,306909,A,526,20210620211914
15993,306911,A,526,20210620221916
15992,306913,A,526,20210620231918
15991,306915,A,526,20210621001921
15990,306917,A,527,20210621011923
15989,306919,A,527,20210621021925
15988,306921,A,527,20210621031927
15987,306923,A,527,20210621041929
15986,306925,A,527,20210621051931
15985,306927,A,526,20210621061933
15984,306929,A,526,20210621071935
15983,306931,A,526,20210621081939
15982,306933,A,526,20210621091941
15981,306935,A,526,20210621101943
15980,306937,A,526,20210621111945
15979,306939,A,526,20210621121947
15978,306941,A,526,20210621131949
15977,306943,A,526,20210621141951
15976,306945,A,526,20210621151954
15975,306947,A,526,20210621161956
15974,306949,A,526,20210621171958
15973,306951,A,526,20210621182000
15972,306953,A,526,20210621192002
15971,306955,A,526,20210621202004
15970,306957,A,526,20210621212006
15969,306959,A,526,20210621222008
15968,306961,A,526,20210621232010
15967,306963,A,526,20210622002012
15966,306965,A,526,20210622012014
15965,306967,A,526,20210622022016
15964,306969,A,527,20210622032018
15963,306971,A,527,20210622042020
15962,306973,A,527,20210622052022
15961,306975,A,526,20210622062024
15960,306977,A,526,20210622072026
15959,306979,A,526,20210622082028
15958,306981,A,526,20210622092031
15957,306983,A,526,20210622102033
15956,306985,A,526,20210622112035
15955,306987,A,526,20210622122037
15954,306989,A,526,20210622132039
15953,306991,A,526,20210622142042
15952,306993,A,526,20210622152044
15951,306995,A,526,20210622162046
15950,306997,A,526,20210622172048
15949,306999,A,526,20210622182050
15948,307001,A,526,20210622192053
15947,307003,A,526,20210622202055
15946,307005,A,526,20210622212057
15945,307007,A,526,20210622222059
15944,307009,A,527,20210622232101
15943,307011,A,526,20210623002103
15942,307013,A,526,20210623012105
15941,307015,A,526,20210623022108
15940,307017,A,527,20210623032841
15939,307019,A,526,20210623042843
15938,307021,A,526,20210623052845
15937,307023,A,526,20210623062847
15936,307025,A,526,20210623072849
15935,307027,A,526,20210623082851
15934,307029,A,526,20210623092854
15933,307031,A,526,20210623102856
15932,307033,A,526,20210623113543
15931,307035,A,526,20210623123545
15930,307037,A,526,20210623133548
15929,307039,A,526,20210623143550
15928,307041,A,526,20210623153552
15927,307043,A,526,20210623163554
15926,307045,A,527,20210623173556
15925,307047,A,527,20210623183559
15924,307049,A,527,20210623193602
15923,307051,A,527,20210623203604
15922,307053,A,526,20210623213606
15921,307055,A,527,20210623223608
15920,307057,A,527,20210623233611
15919,307059,A,527,20210624003613
15918,307061,A,527,20210624013615
15917,307063,A,527,20210624023617
15916,307065,A,527,20210624033619
15915,307067,A,527,20210624043621
15914,307069,A,527,20210624053623
15913,307071,A,527,20210624063625
15912,307073,A,527,20210624073627
15911,307075,A,527,20210624083630
15910,307077,A,527,20210624093632
15909,307079,A,527,20210624103634
15908,307081,A,527,20210624113637
15907,307083,A,527,20210624123639
15906,307085,A,527,20210624133641
15905,307087,A,527,20210624143643
15904,307089,A,527,20210624153645
15903,307091,A,527,20210624163647
15902,307093,A,527,20210624173649
15901,307095,A,527,20210624183651
15900,307097,A,527,20210624193653
15899,307099,A,527,20210624203655
15898,307101,A,526,20210624213657
15897,307103,A,527,20210624223659
15896,307105,A,526,20210624233701
15895,307107,A,527,20210625003703
15894,307109,A,527,20210625013705
15893,307111,A,527,20210625023707
15892,307113,A,527,20210625033709
15891,307115,A,526,20210625043711
15890,307117,A,526,20210625053714
15889,307119,A,526,20210625063717
15888,307121,A,526,20210625073719
15887,307123,A,526,20210625083722
15886,307125,A,526,20210625093724
15885,307127,A,526,20210625103726
15884,307129,A,526,20210625113728
15883,307131,A,526,20210625123730
15882,307133,A,526,20210625133732
15881,307135,A,526,20210625143734
15880,307137,A,526,20210625153736
15879,307139,A,526,20210625163738
15878,307141,A,526,20210625173740
15877,307143,A,526,20210625183743
15876,307145,A,526,20210625193745
15875,307147,A,526,20210625203748
15874,307149,A,526,20210625213750
15873,307151,A,526,20210625223752
15872,307153,A,526,20210625233754
15871,307155,A,526,20210626003756
15870,307157,A,526,20210626013758
15869,307159,A,526,20210626023800
15868,307161,A,526,20210626033803
15867,307163,A,526,20210626043805
15866,307165,A,526,20210626053807
15865,307167,A,526,20210626063809
15864,307169,A,526,20210626073811
15863,307171,A,526,20210626083813
15862,307173,A,526,20210626093815
15861,307175,A,526,20210626103818
15860,307177,A,526,20210626113820
15859,307179,A,526,20210626123822
15858,307181,A,526,20210626133824
15857,307183,A,526,20210626143826
15856,307185,A,527,20210626153828
15855,307187,A,527,20210626163830
15854,307189,A,526,20210626173832
15853,307191,A,527,20210626183834
15852,307193,A,527,20210626193836
15851,307195,A,527,20210626203840
15850,307197,A,527,20210626213842
15849,307199,A,527,20210626223844
15848,307201,A,526,20210626233846
15847,307203,A,527,20210627003848
15846,307205,A,527,20210627013850
15845,307207,A,527,20210627023852
15844,307209,A,527,20210627033855
15843,307211,A,527,20210627043857
15842,307213,A,527,20210627053859
15841,307215,A,527,20210627063901
15840,307217,A,527,20210627073903
15839,307219,A,526,20210627083905
15838,307221,A,526,20210627093907
15837,307223,A,526,20210627103909
15836,307225,A,526,20210627113912
15835,307227,A,526,20210627123914
15834,307229,A,526,20210627133916
15833,307231,A,526,20210627143918
15832,307233,A,526,20210627153920
15831,307235,A,526,20210627163922
15830,307237,A,526,20210627173924
15829,307239,A,526,20210627183926
15828,307241,A,526,20210627193928
15827,307243,A,526,20210627203930
15826,307245,A,526,20210627213932
15825,307247,A,526,20210627223934
15824,307249,A,526,20210627233936
15823,307251,A,527,20210628003938
15822,307253,A,527,20210628013940
15821,307255,A,527,20210628023942
15820,307257,A,527,20210628033945
15819,307259,A,527,20210628043947
15818,307261,A,527,20210628053949
15817,307263,A,527,20210628063951
15816,307265,A,526,20210628073953
15815,307267,A,527,20210628083956
15814,307269,A,526,20210628093958
15813,307271,A,526,20210628104000
15812,307273,A,526,20210628114002
15811,307275,A,526,20210628124004
15810,307277,A,526,20210628134006
15809,307279,A,526,20210628144008
15808,307281,A,526,20210628154010
15807,307283,A,527,20210628164013
15806,307285,A,527,20210628174015
15805,307287,A,527,20210628184017
15804,307289,A,527,20210628194019
15803,307291,A,527,20210628204022
15802,307293,A,527,20210628214024
15801,307295,A,527,20210628224027
15800,307297,A,527,20210628234029
15799,307299,A,527,20210629004031
15798,307301,A,527,20210629014033
15797,307303,A,527,20210629024035
15796,307305,A,527,20210629034037
15795,307307,A,527,20210629044039
15794,307309,A,527,20210629054041
15793,307311,A,527,20210629064043
15792,307313,A,526,20210629074046
15791,307315,A,527,20210629084049
15790,307317,A,526,20210629094051
15789,307319,A,526,20210629104053
15788,307321,A,526,20210629114055
15787,307323,A,526,20210629124057
15786,307325,A,526,20210629134059
15785,307327,A,526,20210629144102
15784,307329,A,527,20210629154105
15783,307331,A,527,20210629164107
15782,307333,A,527,20210629174109
15781,307335,A,527,20210629184111
15780,307337,A,527,20210629194114
15779,307339,A,527,20210629204116
15778,307341,A,527,20210629214118
15777,307343,A,526,20210629224120
15776,307345,A,527,20210629234122
15775,307347,A,527,20210630004124
15774,307349,A,527,20210630014126
15773,307351,A,527,20210630024129
15772,307353,A,527,20210630034131
15771,307355,A,527,20210630044133
15770,307357,A,527,20210630054135
